sample_id,pair_id,attack,model,pretrained,source_name,target_name,epsilon,alpha,steps,threshold,similarity_before,attack_index_similarity_after_attack,attack_index_accepted_after_attack,attack_index_attack_success_before_defense,accepted_before,accepted_after_attack,attack_success_before_defense,defense,defense_kind,defense_params,evaluation_basis,defense_input_similarity_after_attack,similarity_after_defense,accepted_after_defense,attack_success_after_defense,defense_success,defense_bypassed,defense_time_sec,source_file,target_enroll_file,adv_file,perturbation_file,defended_file,source_result_file,defense_result_id,schema_version,status,error_code
vf_7115de04e344,pair_000108,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Donald_Rumsfeld,Jean_Chretien,0.01,0.001,10,0.47966246581077576,0.23002798855304718,0.7293652296066284,True,True,False,true,true,bitdepth,transform,"{""bits"":4}",artifact_reload,0.64312524,0.61483014,true,true,false,true,0.0007,samples/0.010/vf_7115de04e344/source/Donald_Rumsfeld_0017.jpg,samples/0.010/vf_7115de04e344/target_enroll/Jean_Chretien_0007.jpg,samples/0.010/vf_7115de04e344/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0017_to_Jean_Chretien_Jean_Chretien_0007_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_7115de04e344/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0017_to_Jean_Chretien_Jean_Chretien_0007_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/bitdepth/images/vf_7115de04e344_bitdepth.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_9402d88088867f24d766,1.0,ok,
vf_7115de04e344,pair_000108,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Donald_Rumsfeld,Jean_Chretien,0.01,0.001,10,0.47966246581077576,0.23002798855304718,0.7293652296066284,True,True,False,true,true,adv_training,trained,"{""epochs"":5,""lr"":1e-05,""margin"":0.15}",legacy_record,0.7293652296066284,0.48258498,true,true,false,true,,samples/0.010/vf_7115de04e344/source/Donald_Rumsfeld_0017.jpg,samples/0.010/vf_7115de04e344/target_enroll/Jean_Chretien_0007.jpg,samples/0.010/vf_7115de04e344/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0017_to_Jean_Chretien_Jean_Chretien_0007_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_7115de04e344/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0017_to_Jean_Chretien_Jean_Chretien_0007_facenet_eps0.010_a0.001_s10_perturbation.jpg,,outputs/verification_defense/adv_training/verification_defense_adv_training.csv,def_21c6dc8e7f06f32b45bf,1.0,ok,
vf_11499d8bd2f2,pair_000112,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Gerhard_Schroeder,Ariel_Sharon,0.01,0.001,10,0.47966246581077576,0.019496068358421326,0.513885498046875,True,True,False,false,false,jpeg,transform,"{""quality"":75}",artifact_reload,0.42546353,0.42548129,false,false,false,false,0.0012,samples/0.010/vf_11499d8bd2f2/source/Gerhard_Schroeder_0056.jpg,samples/0.010/vf_11499d8bd2f2/target_enroll/Ariel_Sharon_0045.jpg,samples/0.010/vf_11499d8bd2f2/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0056_to_Ariel_Sharon_Ariel_Sharon_0045_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_11499d8bd2f2/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0056_to_Ariel_Sharon_Ariel_Sharon_0045_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/jpeg/images/vf_11499d8bd2f2_jpeg.jpg,outputs/verification_defense/facenet_verification_defense_results.csv,def_ccd9e709bda9c029f2a9,1.0,ok,
vf_11499d8bd2f2,pair_000112,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Gerhard_Schroeder,Ariel_Sharon,0.01,0.001,10,0.47966246581077576,0.019496068358421326,0.513885498046875,True,True,False,false,false,smoothing,transform,"{""radius"":3.0}",artifact_reload,0.42546353,0.06665796,false,false,false,false,0.0014,samples/0.010/vf_11499d8bd2f2/source/Gerhard_Schroeder_0056.jpg,samples/0.010/vf_11499d8bd2f2/target_enroll/Ariel_Sharon_0045.jpg,samples/0.010/vf_11499d8bd2f2/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0056_to_Ariel_Sharon_Ariel_Sharon_0045_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_11499d8bd2f2/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0056_to_Ariel_Sharon_Ariel_Sharon_0045_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/smoothing/images/vf_11499d8bd2f2_smoothing.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_9a63727b5d3f500db77f,1.0,ok,
vf_11499d8bd2f2,pair_000112,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Gerhard_Schroeder,Ariel_Sharon,0.01,0.001,10,0.47966246581077576,0.019496068358421326,0.513885498046875,True,True,False,false,false,bitdepth,transform,"{""bits"":4}",artifact_reload,0.42546353,0.38649759,false,false,false,false,0.0008,samples/0.010/vf_11499d8bd2f2/source/Gerhard_Schroeder_0056.jpg,samples/0.010/vf_11499d8bd2f2/target_enroll/Ariel_Sharon_0045.jpg,samples/0.010/vf_11499d8bd2f2/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0056_to_Ariel_Sharon_Ariel_Sharon_0045_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_11499d8bd2f2/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0056_to_Ariel_Sharon_Ariel_Sharon_0045_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/bitdepth/images/vf_11499d8bd2f2_bitdepth.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_f8ddb1ea822d5ebac17f,1.0,ok,
vf_11499d8bd2f2,pair_000112,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Gerhard_Schroeder,Ariel_Sharon,0.01,0.001,10,0.47966246581077576,0.019496068358421326,0.513885498046875,True,True,False,true,true,adv_training,trained,"{""epochs"":5,""lr"":1e-05,""margin"":0.15}",legacy_record,0.513885498046875,0.05289406,false,false,true,false,,samples/0.010/vf_11499d8bd2f2/source/Gerhard_Schroeder_0056.jpg,samples/0.010/vf_11499d8bd2f2/target_enroll/Ariel_Sharon_0045.jpg,samples/0.010/vf_11499d8bd2f2/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0056_to_Ariel_Sharon_Ariel_Sharon_0045_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_11499d8bd2f2/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0056_to_Ariel_Sharon_Ariel_Sharon_0045_facenet_eps0.010_a0.001_s10_perturbation.jpg,,outputs/verification_defense/adv_training/verification_defense_adv_training.csv,def_7d1b8c3d5fb738192acb,1.0,ok,
vf_0c740ed362fa,pair_000113,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,John_Ashcroft,George_W_Bush,0.01,0.001,10,0.47966246581077576,0.2551112174987793,0.7313615679740906,True,True,False,true,true,jpeg,transform,"{""quality"":75}",artifact_reload,0.66029459,0.66028321,true,true,false,true,0.0013,samples/0.010/vf_0c740ed362fa/source/John_Ashcroft_0006.jpg,samples/0.010/vf_0c740ed362fa/target_enroll/George_W_Bush_0374.jpg,samples/0.010/vf_0c740ed362fa/adversarial/John_Ashcroft_John_Ashcroft_0006_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_0c740ed362fa/perturbation/John_Ashcroft_John_Ashcroft_0006_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/jpeg/images/vf_0c740ed362fa_jpeg.jpg,outputs/verification_defense/facenet_verification_defense_results.csv,def_ce76ac5db42f1fd773fd,1.0,ok,
vf_0c740ed362fa,pair_000113,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,John_Ashcroft,George_W_Bush,0.01,0.001,10,0.47966246581077576,0.2551112174987793,0.7313615679740906,True,True,False,true,true,smoothing,transform,"{""radius"":3.0}",artifact_reload,0.66029459,0.38332415,false,false,true,false,0.0016,samples/0.010/vf_0c740ed362fa/source/John_Ashcroft_0006.jpg,samples/0.010/vf_0c740ed362fa/target_enroll/George_W_Bush_0374.jpg,samples/0.010/vf_0c740ed362fa/adversarial/John_Ashcroft_John_Ashcroft_0006_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_0c740ed362fa/perturbation/John_Ashcroft_John_Ashcroft_0006_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/smoothing/images/vf_0c740ed362fa_smoothing.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_4619a6133b81a7093a1f,1.0,ok,
vf_0c740ed362fa,pair_000113,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,John_Ashcroft,George_W_Bush,0.01,0.001,10,0.47966246581077576,0.2551112174987793,0.7313615679740906,True,True,False,true,true,bitdepth,transform,"{""bits"":4}",artifact_reload,0.66029459,0.60626978,true,true,false,true,0.0007,samples/0.010/vf_0c740ed362fa/source/John_Ashcroft_0006.jpg,samples/0.010/vf_0c740ed362fa/target_enroll/George_W_Bush_0374.jpg,samples/0.010/vf_0c740ed362fa/adversarial/John_Ashcroft_John_Ashcroft_0006_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_0c740ed362fa/perturbation/John_Ashcroft_John_Ashcroft_0006_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/bitdepth/images/vf_0c740ed362fa_bitdepth.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_95dd07fd02cbddbf19a4,1.0,ok,
vf_0c740ed362fa,pair_000113,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,John_Ashcroft,George_W_Bush,0.01,0.001,10,0.47966246581077576,0.2551112174987793,0.7313615679740906,True,True,False,true,true,adv_training,trained,"{""epochs"":5,""lr"":1e-05,""margin"":0.15}",legacy_record,0.7313615679740906,-0.1497644,false,false,true,false,,samples/0.010/vf_0c740ed362fa/source/John_Ashcroft_0006.jpg,samples/0.010/vf_0c740ed362fa/target_enroll/George_W_Bush_0374.jpg,samples/0.010/vf_0c740ed362fa/adversarial/John_Ashcroft_John_Ashcroft_0006_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_0c740ed362fa/perturbation/John_Ashcroft_John_Ashcroft_0006_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.010_a0.001_s10_perturbation.jpg,,outputs/verification_defense/adv_training/verification_defense_adv_training.csv,def_7ea94ea5303ba5a19729,1.0,ok,
vf_da425b64a666,pair_000114,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Tony_Blair,George_W_Bush,0.01,0.001,10,0.47966246581077576,0.11442787945270538,0.6352026462554932,True,True,False,true,true,jpeg,transform,"{""quality"":75}",artifact_reload,0.54449701,0.54447311,true,true,false,true,0.0013,samples/0.010/vf_da425b64a666/source/Tony_Blair_0120.jpg,samples/0.010/vf_da425b64a666/target_enroll/George_W_Bush_0041.jpg,samples/0.010/vf_da425b64a666/adversarial/Tony_Blair_Tony_Blair_0120_to_George_W_Bush_George_W_Bush_0041_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_da425b64a666/perturbation/Tony_Blair_Tony_Blair_0120_to_George_W_Bush_George_W_Bush_0041_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/jpeg/images/vf_da425b64a666_jpeg.jpg,outputs/verification_defense/facenet_verification_defense_results.csv,def_d0db3a95cba369d8fdd5,1.0,ok,
vf_da425b64a666,pair_000114,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Tony_Blair,George_W_Bush,0.01,0.001,10,0.47966246581077576,0.11442787945270538,0.6352026462554932,True,True,False,true,true,smoothing,transform,"{""radius"":3.0}",artifact_reload,0.54449701,0.35240945,false,false,true,false,0.0014,samples/0.010/vf_da425b64a666/source/Tony_Blair_0120.jpg,samples/0.010/vf_da425b64a666/target_enroll/George_W_Bush_0041.jpg,samples/0.010/vf_da425b64a666/adversarial/Tony_Blair_Tony_Blair_0120_to_George_W_Bush_George_W_Bush_0041_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_da425b64a666/perturbation/Tony_Blair_Tony_Blair_0120_to_George_W_Bush_George_W_Bush_0041_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/smoothing/images/vf_da425b64a666_smoothing.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_acae6db252d42d759d29,1.0,ok,
vf_da425b64a666,pair_000114,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Tony_Blair,George_W_Bush,0.01,0.001,10,0.47966246581077576,0.11442787945270538,0.6352026462554932,True,True,False,true,true,bitdepth,transform,"{""bits"":4}",artifact_reload,0.54449701,0.51069605,true,true,false,true,0.0007,samples/0.010/vf_da425b64a666/source/Tony_Blair_0120.jpg,samples/0.010/vf_da425b64a666/target_enroll/George_W_Bush_0041.jpg,samples/0.010/vf_da425b64a666/adversarial/Tony_Blair_Tony_Blair_0120_to_George_W_Bush_George_W_Bush_0041_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_da425b64a666/perturbation/Tony_Blair_Tony_Blair_0120_to_George_W_Bush_George_W_Bush_0041_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/bitdepth/images/vf_da425b64a666_bitdepth.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_c1f5c57dc06ea9bf0310,1.0,ok,
vf_da425b64a666,pair_000114,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Tony_Blair,George_W_Bush,0.01,0.001,10,0.47966246581077576,0.11442787945270538,0.6352026462554932,True,True,False,true,true,adv_training,trained,"{""epochs"":5,""lr"":1e-05,""margin"":0.15}",legacy_record,0.6352026462554932,-0.1178512,false,false,true,false,,samples/0.010/vf_da425b64a666/source/Tony_Blair_0120.jpg,samples/0.010/vf_da425b64a666/target_enroll/George_W_Bush_0041.jpg,samples/0.010/vf_da425b64a666/adversarial/Tony_Blair_Tony_Blair_0120_to_George_W_Bush_George_W_Bush_0041_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_da425b64a666/perturbation/Tony_Blair_Tony_Blair_0120_to_George_W_Bush_George_W_Bush_0041_facenet_eps0.010_a0.001_s10_perturbation.jpg,,outputs/verification_defense/adv_training/verification_defense_adv_training.csv,def_ad1156c6a88c8d04d407,1.0,ok,
vf_7234807594c7,pair_000117,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,John_Ashcroft,Ariel_Sharon,0.01,0.001,10,0.47966246581077576,0.23801392316818237,0.652213454246521,True,True,False,true,true,jpeg,transform,"{""quality"":75}",artifact_reload,0.57966363,0.57991695,true,true,false,true,0.0015,samples/0.010/vf_7234807594c7/source/John_Ashcroft_0030.jpg,samples/0.010/vf_7234807594c7/target_enroll/Ariel_Sharon_0049.jpg,samples/0.010/vf_7234807594c7/adversarial/John_Ashcroft_John_Ashcroft_0030_to_Ariel_Sharon_Ariel_Sharon_0049_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_7234807594c7/perturbation/John_Ashcroft_John_Ashcroft_0030_to_Ariel_Sharon_Ariel_Sharon_0049_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/jpeg/images/vf_7234807594c7_jpeg.jpg,outputs/verification_defense/facenet_verification_defense_results.csv,def_d9c5a4497a618ab59dc6,1.0,ok,
vf_7234807594c7,pair_000117,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,John_Ashcroft,Ariel_Sharon,0.01,0.001,10,0.47966246581077576,0.23801392316818237,0.652213454246521,True,True,False,true,true,smoothing,transform,"{""radius"":3.0}",artifact_reload,0.57966363,0.19103274,false,false,true,false,0.0013,samples/0.010/vf_7234807594c7/source/John_Ashcroft_0030.jpg,samples/0.010/vf_7234807594c7/target_enroll/Ariel_Sharon_0049.jpg,samples/0.010/vf_7234807594c7/adversarial/John_Ashcroft_John_Ashcroft_0030_to_Ariel_Sharon_Ariel_Sharon_0049_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_7234807594c7/perturbation/John_Ashcroft_John_Ashcroft_0030_to_Ariel_Sharon_Ariel_Sharon_0049_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/smoothing/images/vf_7234807594c7_smoothing.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_58ca0d81ff28e27b9b80,1.0,ok,
vf_7234807594c7,pair_000117,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,John_Ashcroft,Ariel_Sharon,0.01,0.001,10,0.47966246581077576,0.23801392316818237,0.652213454246521,True,True,False,true,true,bitdepth,transform,"{""bits"":4}",artifact_reload,0.57966363,0.54250878,true,true,false,true,0.0007,samples/0.010/vf_7234807594c7/source/John_Ashcroft_0030.jpg,samples/0.010/vf_7234807594c7/target_enroll/Ariel_Sharon_0049.jpg,samples/0.010/vf_7234807594c7/adversarial/John_Ashcroft_John_Ashcroft_0030_to_Ariel_Sharon_Ariel_Sharon_0049_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_7234807594c7/perturbation/John_Ashcroft_John_Ashcroft_0030_to_Ariel_Sharon_Ariel_Sharon_0049_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/bitdepth/images/vf_7234807594c7_bitdepth.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_9942e6004b0210603022,1.0,ok,
vf_7234807594c7,pair_000117,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,John_Ashcroft,Ariel_Sharon,0.01,0.001,10,0.47966246581077576,0.23801392316818237,0.652213454246521,True,True,False,true,true,adv_training,trained,"{""epochs"":5,""lr"":1e-05,""margin"":0.15}",legacy_record,0.652213454246521,0.29549304,false,false,true,false,,samples/0.010/vf_7234807594c7/source/John_Ashcroft_0030.jpg,samples/0.010/vf_7234807594c7/target_enroll/Ariel_Sharon_0049.jpg,samples/0.010/vf_7234807594c7/adversarial/John_Ashcroft_John_Ashcroft_0030_to_Ariel_Sharon_Ariel_Sharon_0049_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_7234807594c7/perturbation/John_Ashcroft_John_Ashcroft_0030_to_Ariel_Sharon_Ariel_Sharon_0049_facenet_eps0.010_a0.001_s10_perturbation.jpg,,outputs/verification_defense/adv_training/verification_defense_adv_training.csv,def_08138b77bf5b336f7757,1.0,ok,
vf_5e55848a9327,pair_000118,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,George_W_Bush,Tony_Blair,0.01,0.001,10,0.47966246581077576,0.2625645697116852,0.7074517607688904,True,True,False,true,true,jpeg,transform,"{""quality"":75}",artifact_reload,0.62548357,0.62545538,true,true,false,true,0.0012,samples/0.010/vf_5e55848a9327/source/George_W_Bush_0064.jpg,samples/0.010/vf_5e55848a9327/target_enroll/Tony_Blair_0077.jpg,samples/0.010/vf_5e55848a9327/adversarial/George_W_Bush_George_W_Bush_0064_to_Tony_Blair_Tony_Blair_0077_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_5e55848a9327/perturbation/George_W_Bush_George_W_Bush_0064_to_Tony_Blair_Tony_Blair_0077_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/jpeg/images/vf_5e55848a9327_jpeg.jpg,outputs/verification_defense/facenet_verification_defense_results.csv,def_7bf439471300eb86bce2,1.0,ok,
vf_5e55848a9327,pair_000118,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,George_W_Bush,Tony_Blair,0.01,0.001,10,0.47966246581077576,0.2625645697116852,0.7074517607688904,True,True,False,true,true,smoothing,transform,"{""radius"":3.0}",artifact_reload,0.62548357,0.50749922,true,true,false,true,0.0015,samples/0.010/vf_5e55848a9327/source/George_W_Bush_0064.jpg,samples/0.010/vf_5e55848a9327/target_enroll/Tony_Blair_0077.jpg,samples/0.010/vf_5e55848a9327/adversarial/George_W_Bush_George_W_Bush_0064_to_Tony_Blair_Tony_Blair_0077_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_5e55848a9327/perturbation/George_W_Bush_George_W_Bush_0064_to_Tony_Blair_Tony_Blair_0077_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/smoothing/images/vf_5e55848a9327_smoothing.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_a06a167eecf4419ddcff,1.0,ok,
vf_5e55848a9327,pair_000118,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,George_W_Bush,Tony_Blair,0.01,0.001,10,0.47966246581077576,0.2625645697116852,0.7074517607688904,True,True,False,true,true,bitdepth,transform,"{""bits"":4}",artifact_reload,0.62548357,0.58365852,true,true,false,true,0.0007,samples/0.010/vf_5e55848a9327/source/George_W_Bush_0064.jpg,samples/0.010/vf_5e55848a9327/target_enroll/Tony_Blair_0077.jpg,samples/0.010/vf_5e55848a9327/adversarial/George_W_Bush_George_W_Bush_0064_to_Tony_Blair_Tony_Blair_0077_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_5e55848a9327/perturbation/George_W_Bush_George_W_Bush_0064_to_Tony_Blair_Tony_Blair_0077_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/bitdepth/images/vf_5e55848a9327_bitdepth.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_e6fb94b2203ae9e44acb,1.0,ok,
vf_5e55848a9327,pair_000118,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,George_W_Bush,Tony_Blair,0.01,0.001,10,0.47966246581077576,0.2625645697116852,0.7074517607688904,True,True,False,true,true,adv_training,trained,"{""epochs"":5,""lr"":1e-05,""margin"":0.15}",legacy_record,0.7074517607688904,0.09940073,false,false,true,false,,samples/0.010/vf_5e55848a9327/source/George_W_Bush_0064.jpg,samples/0.010/vf_5e55848a9327/target_enroll/Tony_Blair_0077.jpg,samples/0.010/vf_5e55848a9327/adversarial/George_W_Bush_George_W_Bush_0064_to_Tony_Blair_Tony_Blair_0077_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_5e55848a9327/perturbation/George_W_Bush_George_W_Bush_0064_to_Tony_Blair_Tony_Blair_0077_facenet_eps0.010_a0.001_s10_perturbation.jpg,,outputs/verification_defense/adv_training/verification_defense_adv_training.csv,def_3d51e62958ec1a725e14,1.0,ok,
vf_bc6f07cdfb64,pair_000125,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,George_W_Bush,Donald_Rumsfeld,0.01,0.001,10,0.47966246581077576,0.2838618755340576,0.814128577709198,True,True,False,true,true,jpeg,transform,"{""quality"":75}",artifact_reload,0.7214722,0.7214765,true,true,false,true,0.0012,samples/0.010/vf_bc6f07cdfb64/source/George_W_Bush_0444.jpg,samples/0.010/vf_bc6f07cdfb64/target_enroll/Donald_Rumsfeld_0069.jpg,samples/0.010/vf_bc6f07cdfb64/adversarial/George_W_Bush_George_W_Bush_0444_to_Donald_Rumsfeld_Donald_Rumsfeld_0069_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_bc6f07cdfb64/perturbation/George_W_Bush_George_W_Bush_0444_to_Donald_Rumsfeld_Donald_Rumsfeld_0069_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/jpeg/images/vf_bc6f07cdfb64_jpeg.jpg,outputs/verification_defense/facenet_verification_defense_results.csv,def_96c503a8eaaef42d7838,1.0,ok,
vf_bc6f07cdfb64,pair_000125,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,George_W_Bush,Donald_Rumsfeld,0.01,0.001,10,0.47966246581077576,0.2838618755340576,0.814128577709198,True,True,False,true,true,smoothing,transform,"{""radius"":3.0}",artifact_reload,0.7214722,0.50266218,true,true,false,true,0.0013,samples/0.010/vf_bc6f07cdfb64/source/George_W_Bush_0444.jpg,samples/0.010/vf_bc6f07cdfb64/target_enroll/Donald_Rumsfeld_0069.jpg,samples/0.010/vf_bc6f07cdfb64/adversarial/George_W_Bush_George_W_Bush_0444_to_Donald_Rumsfeld_Donald_Rumsfeld_0069_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_bc6f07cdfb64/perturbation/George_W_Bush_George_W_Bush_0444_to_Donald_Rumsfeld_Donald_Rumsfeld_0069_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/smoothing/images/vf_bc6f07cdfb64_smoothing.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_e60254d410b7beec41a3,1.0,ok,
vf_bc6f07cdfb64,pair_000125,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,George_W_Bush,Donald_Rumsfeld,0.01,0.001,10,0.47966246581077576,0.2838618755340576,0.814128577709198,True,True,False,true,true,bitdepth,transform,"{""bits"":4}",artifact_reload,0.7214722,0.67353535,true,true,false,true,0.0007,samples/0.010/vf_bc6f07cdfb64/source/George_W_Bush_0444.jpg,samples/0.010/vf_bc6f07cdfb64/target_enroll/Donald_Rumsfeld_0069.jpg,samples/0.010/vf_bc6f07cdfb64/adversarial/George_W_Bush_George_W_Bush_0444_to_Donald_Rumsfeld_Donald_Rumsfeld_0069_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_bc6f07cdfb64/perturbation/George_W_Bush_George_W_Bush_0444_to_Donald_Rumsfeld_Donald_Rumsfeld_0069_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/bitdepth/images/vf_bc6f07cdfb64_bitdepth.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_e2ccaf7d6c84889bda5b,1.0,ok,
vf_bc6f07cdfb64,pair_000125,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,George_W_Bush,Donald_Rumsfeld,0.01,0.001,10,0.47966246581077576,0.2838618755340576,0.814128577709198,True,True,False,true,true,adv_training,trained,"{""epochs"":5,""lr"":1e-05,""margin"":0.15}",legacy_record,0.814128577709198,0.18910393,false,false,true,false,,samples/0.010/vf_bc6f07cdfb64/source/George_W_Bush_0444.jpg,samples/0.010/vf_bc6f07cdfb64/target_enroll/Donald_Rumsfeld_0069.jpg,samples/0.010/vf_bc6f07cdfb64/adversarial/George_W_Bush_George_W_Bush_0444_to_Donald_Rumsfeld_Donald_Rumsfeld_0069_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_bc6f07cdfb64/perturbation/George_W_Bush_George_W_Bush_0444_to_Donald_Rumsfeld_Donald_Rumsfeld_0069_facenet_eps0.010_a0.001_s10_perturbation.jpg,,outputs/verification_defense/adv_training/verification_defense_adv_training.csv,def_d7e354a9ece82a799813,1.0,ok,
