session_id,attempt_id,timestamp,account_id,source_identity,target_identity,pair_id,attack,attack_family,is_adaptive,epsilon,alpha,steps,queries_used,similarity_before,similarity_after_attack,similarity_gain,threshold,threshold_margin,accepted_before,accepted_after_attack,attack_success_before_defense,defense,bypassed_defenses,similarity_after_defense,accepted_after_defense,defense_bypassed,strong_defense_bypassed,defense_success,defense_time_sec,l2,linf,time_sec,risk_score,risk_level,rule_hits,source_file,target_enroll_file,adv_file,perturbation_file,rule_reasons
faceauth_sess_001246,vf_4d92895a5bdf,2026-06-28T21:48:22+09:00,account_325c93af0e36,source_9a4dba119416,target_03259d71c4a4,pair_000101,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.03611896187067032,0.2823426127433777,0.24622365087270737,0.47966246581077576,-0.19732,False,False,False,,,,False,False,False,False,,1.208103895187378,0.005000025033950806,0.4819719469996926,20,low,FA-R005;FA-R006,artifact_346a77862e3e8efa,artifact_cc2d7eb2f82146b9,artifact_c94ab346c973041d,artifact_c6d3b1bac72e59a2,"[{""reason"": ""source=source_9a4dba119416 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_03259d71c4a4 accepted attack attempts=110 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001247,vf_6ab4361ee39d,2026-06-28T21:48:59+09:00,account_ffbb30f1279e,source_3b3b33593a36,target_952b25972fe5,pair_000103,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.3629220128059387,0.5978243350982666,0.23490232229232788,0.47966246581077576,0.118162,False,True,True,,,,False,False,False,False,,1.1870512962341309,0.005000025033950806,0.4943340720001288,80,critical,FA-R001;FA-R005;FA-R006;FA-R007;FA-R008,artifact_9c00a4ebf99d32ba,artifact_4cb0898fc788cf01,artifact_e98e2a4bdf18e178,artifact_5c92f1ae9bdda839,"[{""reason"": ""accepted=true, threshold_margin=0.118162 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_3b3b33593a36 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_952b25972fe5 accepted attack attempts=67 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""negative-pair similarity_before=0.362922 >= 0.300000"", ""rule_id"": ""FA-R007""}, {""reason"": ""accepted=true, l2=1.1870512962341309, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_001248,vf_51513e15aad4,2026-06-28T21:49:36+09:00,account_2930c947d69b,source_9a4dba119416,target_f279b767b25d,pair_000104,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.20977625250816345,0.4767262637615204,0.26695001125335693,0.47966246581077576,-0.002936,False,False,False,,,,False,False,False,False,,1.169495940208435,0.005000025033950806,0.49345162899999195,28,low,FA-R002;FA-R005;FA-R006,artifact_0eaa9209b4789328,artifact_e96980d5edfadc16,artifact_f77e62a1f47e9662,artifact_ef8516d1584d2397,"[{""reason"": ""source-target attempts=36, threshold_margin=-0.002936 within ±0.030000"", ""rule_id"": ""FA-R002""}, {""reason"": ""source=source_9a4dba119416 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_f279b767b25d accepted attack attempts=129 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001249,vf_0e74c1f0f463,2026-06-28T21:50:13+09:00,account_aa8cb7bdb1ee,source_6eda93227392,target_5356319edd8e,pair_000108,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.23001551628112793,0.5575350522994995,0.3275195360183716,0.47966246581077576,0.077873,False,True,True,,,,False,False,False,False,,1.212085247039795,0.005000025033950806,0.49040110199985065,75,high,FA-R001;FA-R005;FA-R006;FA-R008,artifact_4175f1fa205050ba,artifact_a767d0dfe86cd79d,artifact_35748ce7f9191eb0,artifact_599f50d2f868dc7c,"[{""reason"": ""accepted=true, threshold_margin=0.077873 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_6eda93227392 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_5356319edd8e accepted attack attempts=94 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""accepted=true, l2=1.212085247039795, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_001250,vf_9d41d6513142,2026-06-28T21:50:50+09:00,account_a90781b5ae10,source_16254f944d43,target_b750d1d78860,pair_000112,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.019480925053358078,0.3274964690208435,0.30801554396748543,0.47966246581077576,-0.152166,False,False,False,,,,False,False,False,False,,1.1971997022628784,0.005000025033950806,0.47797742700004164,20,low,FA-R005;FA-R006,artifact_0d5a5cc3dc8d3ce2,artifact_6f617d755391ba96,artifact_22889eff309aeb06,artifact_c6c695636b6aafde,"[{""reason"": ""source=source_16254f944d43 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_b750d1d78860 accepted attack attempts=62 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001251,vf_230194bdac5c,2026-06-28T21:51:27+09:00,account_096db15d39e1,source_4008c321c1f3,target_bbb0daa338ba,pair_000113,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.25509804487228394,0.5550240874290466,0.2999260425567627,0.47966246581077576,0.075362,False,True,True,,,,False,False,False,False,,1.1981794834136963,0.005000025033950806,0.48817869000004066,75,high,FA-R001;FA-R005;FA-R006;FA-R008,artifact_062dc64e9a7ed17d,artifact_cbb6218f4949a5a2,artifact_f48b0373ce45f703,artifact_998d4f564a89b114,"[{""reason"": ""accepted=true, threshold_margin=0.075362 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_4008c321c1f3 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_bbb0daa338ba accepted attack attempts=98 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""accepted=true, l2=1.1981794834136963, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_001252,vf_d98b2fdba778,2026-06-28T21:52:04+09:00,account_096db15d39e1,source_3b3b33593a36,target_bbb0daa338ba,pair_000114,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.11440713703632355,0.44978201389312744,0.3353748768568039,0.47966246581077576,-0.02988,False,False,False,,,,False,False,False,False,,1.223065733909607,0.005000025033950806,0.5268648239998583,28,low,FA-R002;FA-R005;FA-R006,artifact_ee52bcfa569eaef0,artifact_370f70c1e2abda83,artifact_d3dea92048cbbe5a,artifact_845a772d736264da,"[{""reason"": ""source-target attempts=24, threshold_margin=-0.029880 within ±0.030000"", ""rule_id"": ""FA-R002""}, {""reason"": ""source=source_3b3b33593a36 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_bbb0daa338ba accepted attack attempts=98 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001253,vf_48fe4a7f0d27,2026-06-28T21:52:41+09:00,account_a90781b5ae10,source_4008c321c1f3,target_b750d1d78860,pair_000117,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.23783493041992188,0.5116775035858154,0.27384257316589355,0.47966246581077576,0.032015,False,True,True,,,,False,False,False,False,,1.1753861904144287,0.005000025033950806,0.5005849859999216,60,high,FA-R005;FA-R006;FA-R008,artifact_7e3e442991cbe652,artifact_2fe699a351cd79a8,artifact_77bebaa71d8af2ca,artifact_e36db821f3b174b5,"[{""reason"": ""source=source_4008c321c1f3 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_b750d1d78860 accepted attack attempts=62 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""accepted=true, l2=1.1753861904144287, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_001254,vf_d3f061b375d2,2026-06-28T21:53:18+09:00,account_325c93af0e36,source_ebc43d3edd78,target_03259d71c4a4,pair_000118,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.26242679357528687,0.5472932457923889,0.28486645221710205,0.47966246581077576,0.067631,False,True,True,,,,False,False,False,False,,1.1943631172180176,0.005000025033950806,0.48227106700005606,75,high,FA-R001;FA-R005;FA-R006;FA-R008,artifact_018ff3f55c5fa098,artifact_3f7f811100204771,artifact_248e8b926a5ca12f,artifact_2964b794bbadedee,"[{""reason"": ""accepted=true, threshold_margin=0.067631 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_ebc43d3edd78 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_03259d71c4a4 accepted attack attempts=110 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""accepted=true, l2=1.1943631172180176, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_001255,vf_b1ce11a16a86,2026-06-28T21:53:55+09:00,account_e24a8188935d,source_9a4dba119416,target_6d0d6f90d03e,pair_000120,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,-0.23746579885482788,0.09078159183263779,0.32824739068746567,0.47966246581077576,-0.388881,False,False,False,,,,False,False,False,False,,1.1700427532196045,0.005000025033950806,0.4990725289999318,20,low,FA-R005;FA-R006,artifact_a767d0dfe86cd79d,artifact_7e3e442991cbe652,artifact_dbf9e91b297e9836,artifact_f8d24a29406d0321,"[{""reason"": ""source=source_9a4dba119416 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_6d0d6f90d03e accepted attack attempts=98 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001256,vf_a0f1081f5fd5,2026-06-28T21:54:32+09:00,account_8b79ce491c71,source_ebc43d3edd78,target_a5eaf0f7d6ad,pair_000125,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.2839958667755127,0.6283601522445679,0.3443642854690552,0.47966246581077576,0.148698,False,True,True,,,,False,False,False,False,,1.0889015197753906,0.005000025033950806,0.4838087129996893,75,high,FA-R001;FA-R005;FA-R006;FA-R008,artifact_cf0558a6d8f1b993,artifact_67028f9b8931fec7,artifact_b3bcc7817134eb57,artifact_a08e2849969519cd,"[{""reason"": ""accepted=true, threshold_margin=0.148698 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_ebc43d3edd78 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_a5eaf0f7d6ad accepted attack attempts=71 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""accepted=true, l2=1.0889015197753906, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_001257,vf_a2031ebad72b,2026-06-28T21:55:09+09:00,account_a833223b917d,source_3b3b33593a36,target_3b63f0fe705d,pair_000128,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.4403509497642517,0.72271728515625,0.2823663353919983,0.47966246581077576,0.243055,False,True,True,,,,False,False,False,False,,1.2262580394744873,0.005000025033950806,0.4904705469998589,80,critical,FA-R001;FA-R005;FA-R006;FA-R007;FA-R008,artifact_cfe04bfd3572d8e6,artifact_20c4c628ce38dae5,artifact_4dedff932fc6eabf,artifact_2f71b0e735edc45d,"[{""reason"": ""accepted=true, threshold_margin=0.243055 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_3b3b33593a36 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_3b63f0fe705d accepted attack attempts=136 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""negative-pair similarity_before=0.440351 >= 0.300000"", ""rule_id"": ""FA-R007""}, {""reason"": ""accepted=true, l2=1.2262580394744873, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_001258,vf_63f463faaf39,2026-06-28T21:55:46+09:00,account_3290241e0d6b,source_ea9c6f198674,target_056bbd32291f,pair_000129,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,-0.10867972671985626,0.18560850620269775,0.294288232922554,0.47966246581077576,-0.294054,False,False,False,,,,False,False,False,False,,1.0867645740509033,0.005000025033950806,0.49320609900041745,20,low,FA-R005;FA-R006,artifact_00c88802fcd48899,artifact_dd562f5d6d854ba2,artifact_09ffe3d83a11a4d3,artifact_5a70f480c8e3758f,"[{""reason"": ""source=source_ea9c6f198674 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_056bbd32291f accepted attack attempts=116 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001259,vf_909a2ebb3a13,2026-06-28T21:56:23+09:00,account_8b79ce491c71,source_4008c321c1f3,target_a5eaf0f7d6ad,pair_000130,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,-0.15635089576244354,0.2024012804031372,0.35875217616558075,0.47966246581077576,-0.277261,False,False,False,,,,False,False,False,False,,1.1984628438949585,0.005000025033950806,0.4999293709997801,20,low,FA-R005;FA-R006,artifact_ddb4e5015487568f,artifact_0702cafe74f98abe,artifact_c043c8667318aac0,artifact_98bb75f58cdc4459,"[{""reason"": ""source=source_4008c321c1f3 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_a5eaf0f7d6ad accepted attack attempts=71 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001260,vf_fd922c0ca466,2026-06-28T21:57:00+09:00,account_3290241e0d6b,source_6eda93227392,target_056bbd32291f,pair_000132,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.22461755573749542,0.5470445156097412,0.3224269598722458,0.47966246581077576,0.067382,False,True,True,,,,False,False,False,False,,1.1681418418884277,0.005000025033950806,0.48335829500001637,75,high,FA-R001;FA-R005;FA-R006;FA-R008,artifact_0702cafe74f98abe,artifact_d51b99adfb1ea847,artifact_e2ec368563732862,artifact_e0869a291a34bb6e,"[{""reason"": ""accepted=true, threshold_margin=0.067382 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_6eda93227392 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_056bbd32291f accepted attack attempts=116 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""accepted=true, l2=1.1681418418884277, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_001261,vf_cef07d2afcb9,2026-06-28T21:57:37+09:00,account_a833223b917d,source_b82940bb25ca,target_3b63f0fe705d,pair_000133,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.056652914732694626,0.2640666365623474,0.2074137218296528,0.47966246581077576,-0.215596,False,False,False,,,,False,False,False,False,,1.0542136430740356,0.005000025033950806,0.494461474000218,20,low,FA-R005;FA-R006,artifact_ec456fa0e3254679,artifact_73930a987ae5fc72,artifact_d4be4bcc131057d1,artifact_4c40e74be6f25822,"[{""reason"": ""source=source_b82940bb25ca targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_3b63f0fe705d accepted attack attempts=136 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001262,vf_47dc47064290,2026-06-28T21:58:14+09:00,account_8b79ce491c71,source_b82940bb25ca,target_a5eaf0f7d6ad,pair_000134,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,-0.05619886517524719,0.13692054152488708,0.19311940670013428,0.47966246581077576,-0.342742,False,False,False,,,,False,False,False,False,,1.2036490440368652,0.005000025033950806,0.4966236730001583,20,low,FA-R005;FA-R006,artifact_a8a774cdc622163f,artifact_8a45560f5decd56d,artifact_4d7728032a061b85,artifact_c405643f14fa329b,"[{""reason"": ""source=source_b82940bb25ca targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_a5eaf0f7d6ad accepted attack attempts=71 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001263,vf_e366eae4d1c4,2026-06-28T21:58:51+09:00,account_3290241e0d6b,source_9a4dba119416,target_056bbd32291f,pair_000138,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,-0.007262714207172394,0.29991838335990906,0.30718109756708145,0.47966246581077576,-0.179744,False,False,False,,,,False,False,False,False,,1.1725494861602783,0.005000025033950806,0.497319465000146,20,low,FA-R005;FA-R006,artifact_3b48ae18c7abdd7b,artifact_dd562f5d6d854ba2,artifact_384cd23c61da0cc4,artifact_6c0d1eabd5589224,"[{""reason"": ""source=source_9a4dba119416 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_056bbd32291f accepted attack attempts=116 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001264,vf_4ca2109d1da3,2026-06-28T21:59:28+09:00,account_a833223b917d,source_9a4dba119416,target_3b63f0fe705d,pair_000141,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,-0.13878333568572998,0.1357664167881012,0.2745497524738312,0.47966246581077576,-0.343896,False,False,False,,,,False,False,False,False,,1.1779253482818604,0.005000025033950806,0.503972560999955,20,low,FA-R005;FA-R006,artifact_3b48ae18c7abdd7b,artifact_7ecb3614237941eb,artifact_dfcb85474aab7161,artifact_58aecea53de49b46,"[{""reason"": ""source=source_9a4dba119416 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_3b63f0fe705d accepted attack attempts=136 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001265,vf_7b5024b311c6,2026-06-28T22:00:05+09:00,account_a90781b5ae10,source_ebc43d3edd78,target_b750d1d78860,pair_000143,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,-0.13115593791007996,0.30748945474624634,0.4386453926563263,0.47966246581077576,-0.172173,False,False,False,,,,False,False,False,False,,1.2257119417190552,0.005000025033950806,0.49133699699996214,20,low,FA-R005;FA-R006,artifact_c39ffcd31cd0ff3b,artifact_2fe699a351cd79a8,artifact_23ad6d5d40988791,artifact_b89bc986591e9484,"[{""reason"": ""source=source_ebc43d3edd78 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_b750d1d78860 accepted attack attempts=62 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001266,vf_86ab72c3eb64,2026-06-28T22:00:42+09:00,account_ffbb30f1279e,source_27656f3b65b8,target_952b25972fe5,pair_000145,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.03480848670005798,0.2613772749900818,0.2265687882900238,0.47966246581077576,-0.218285,False,False,False,,,,False,False,False,False,,1.1525068283081055,0.005000025033950806,0.49519364500019947,20,low,FA-R005;FA-R006,artifact_30b0d76edb02ea44,artifact_4cb0898fc788cf01,artifact_5b5c2ef89a3b2178,artifact_92267d81cd1cdb51,"[{""reason"": ""source=source_27656f3b65b8 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_952b25972fe5 accepted attack attempts=67 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001267,vf_eef4df459acd,2026-06-28T22:01:19+09:00,account_325c93af0e36,source_27656f3b65b8,target_03259d71c4a4,pair_000147,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.3364250659942627,0.6036312580108643,0.26720619201660156,0.47966246581077576,0.123969,False,True,True,,,,False,False,False,False,,1.1751114130020142,0.005000025033950806,0.4897277509999185,80,critical,FA-R001;FA-R005;FA-R006;FA-R007;FA-R008,artifact_aeabab648ee76405,artifact_0ff08aa42ac84b2f,artifact_5d347409fdf24189,artifact_aecdf68ba67b26b8,"[{""reason"": ""accepted=true, threshold_margin=0.123969 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_27656f3b65b8 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_03259d71c4a4 accepted attack attempts=110 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""negative-pair similarity_before=0.336425 >= 0.300000"", ""rule_id"": ""FA-R007""}, {""reason"": ""accepted=true, l2=1.1751114130020142, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_001268,vf_327afc53d88b,2026-06-28T22:01:56+09:00,account_3290241e0d6b,source_4008c321c1f3,target_056bbd32291f,pair_000150,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.2171044498682022,0.5280616283416748,0.3109571784734726,0.47966246581077576,0.048399,False,True,True,,,,False,False,False,False,,1.1882108449935913,0.005000025033950806,0.49889192999989973,60,high,FA-R005;FA-R006;FA-R008,artifact_1b281b18746be63e,artifact_7706b9ce355f5882,artifact_ee1d379bf66cb120,artifact_8d5c7a9f3d368c49,"[{""reason"": ""source=source_4008c321c1f3 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_056bbd32291f accepted attack attempts=116 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""accepted=true, l2=1.1882108449935913, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_001269,vf_ae06b69b3fcc,2026-06-28T22:02:33+09:00,account_096db15d39e1,source_ea9c6f198674,target_bbb0daa338ba,pair_000151,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,-0.16778869926929474,0.19666238129138947,0.3644510805606842,0.47966246581077576,-0.283,False,False,False,,,,False,False,False,False,,1.1465059518814087,0.005000025033950806,0.49025829499987594,20,low,FA-R005;FA-R006,artifact_6f617d755391ba96,artifact_5d80cdd7c0b121a7,artifact_d2ed963d14795164,artifact_c243b156040198a3,"[{""reason"": ""source=source_ea9c6f198674 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_bbb0daa338ba accepted attack attempts=98 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001270,vf_26fe5a354d4f,2026-06-28T22:03:10+09:00,account_2930c947d69b,source_16254f944d43,target_f279b767b25d,pair_000154,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.24970676004886627,0.6211524605751038,0.3714457005262375,0.47966246581077576,0.14149,False,True,True,,,,False,False,False,False,,1.2214494943618774,0.005000025033950806,0.49805993100017076,75,high,FA-R001;FA-R005;FA-R006;FA-R008,artifact_1bfcf043e1bc4f09,artifact_19e2fe62f6d35fd6,artifact_44fb996c77c1eeb8,artifact_c226fbf4914a57fc,"[{""reason"": ""accepted=true, threshold_margin=0.141490 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_16254f944d43 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_f279b767b25d accepted attack attempts=129 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""accepted=true, l2=1.2214494943618774, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_001271,vf_7b5666f22449,2026-06-28T22:03:47+09:00,account_2930c947d69b,source_b82940bb25ca,target_f279b767b25d,pair_000160,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.2656061351299286,0.5378648042678833,0.2722586691379547,0.47966246581077576,0.058202,False,True,True,,,,False,False,False,False,,1.151423454284668,0.005000025033950806,0.5017771090001588,75,high,FA-R001;FA-R005;FA-R006;FA-R008,artifact_4cb0898fc788cf01,artifact_fa46fb138830feea,artifact_ffee10b16a58ed89,artifact_c4dfcc0e1dd356da,"[{""reason"": ""accepted=true, threshold_margin=0.058202 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_b82940bb25ca targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_f279b767b25d accepted attack attempts=129 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""accepted=true, l2=1.151423454284668, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_001272,vf_9879efb7c7a7,2026-06-28T22:04:24+09:00,account_ffbb30f1279e,source_27656f3b65b8,target_952b25972fe5,pair_000161,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.034786075353622437,0.2733617424964905,0.23857566714286804,0.47966246581077576,-0.206301,False,False,False,,,,False,False,False,False,,1.1551659107208252,0.005000025033950806,0.5105112060000465,20,low,FA-R005;FA-R006,artifact_30b0d76edb02ea44,artifact_a8a774cdc622163f,artifact_219662416317f618,artifact_ed97076eb2684ed9,"[{""reason"": ""source=source_27656f3b65b8 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_952b25972fe5 accepted attack attempts=67 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001273,vf_eb8e5aae9d95,2026-06-28T22:05:01+09:00,account_e24a8188935d,source_3b3b33593a36,target_6d0d6f90d03e,pair_000164,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.1935211420059204,0.5776244401931763,0.38410329818725586,0.47966246581077576,0.097962,False,True,True,,,,False,False,False,False,,1.167711853981018,0.005000025033950806,0.47924011800023436,75,high,FA-R001;FA-R005;FA-R006;FA-R008,artifact_92ecf1288b2c460b,artifact_3efcfdc62fe32047,artifact_2078d327cf2f527e,artifact_e7a17051a2a8dfaf,"[{""reason"": ""accepted=true, threshold_margin=0.097962 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_3b3b33593a36 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_6d0d6f90d03e accepted attack attempts=98 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""accepted=true, l2=1.167711853981018, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_001274,vf_e17fbe6c5f56,2026-06-28T22:05:38+09:00,account_a833223b917d,source_b82940bb25ca,target_3b63f0fe705d,pair_000167,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.08476576954126358,0.4271928668022156,0.342427097260952,0.47966246581077576,-0.05247,False,False,False,,,,False,False,False,False,,1.1750651597976685,0.005000025033950806,0.5076998109998385,20,low,FA-R005;FA-R006,artifact_a198af94dbe1f4e1,artifact_e593c1bc8e7873a5,artifact_492868453467ba91,artifact_f858a49ecaca171a,"[{""reason"": ""source=source_b82940bb25ca targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_3b63f0fe705d accepted attack attempts=136 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001275,vf_82e45e9c8f94,2026-06-28T22:06:15+09:00,account_3290241e0d6b,source_4008c321c1f3,target_056bbd32291f,pair_000170,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.14776122570037842,0.4397737979888916,0.2920125722885132,0.47966246581077576,-0.039889,False,False,False,,,,False,False,False,False,,1.1692239046096802,0.005000025033950806,0.48219371899995167,20,low,FA-R005;FA-R006,artifact_7e3e442991cbe652,artifact_c3f86906481f9416,artifact_32dd6a2a78df15ea,artifact_4efd53c47c70b3e4,"[{""reason"": ""source=source_4008c321c1f3 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_056bbd32291f accepted attack attempts=116 >= 10"", ""rule_id"": ""FA-R006""}]"
