sample_id,attack_family,attack,defense,defense_params,input_adv_file,defended_file,pred_before_defense,pred_after_defense,pred_after_defense_name,target_label,true_label,attack_success_before_defense,attack_success_after_defense,recovered,target_conf_before_defense,target_conf_after_defense,true_conf_after_defense,defense_time_sec,status
atk_e9ba32ab193a,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Colin_Powell_0172_to_Donald_Rumsfeld_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,2,1,Colin_Powell,2,1,True,False,True,0.999273955821991,0.001571847009472549,0.9923669695854187,0.006989181999870198,ok
atk_624afd98c655,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Colin_Powell_0176_to_Donald_Rumsfeld_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,2,1,Colin_Powell,2,1,True,False,True,0.9967288970947266,0.0009318515076301992,0.9924575090408325,0.0069095759999981965,ok
atk_3216ecd62ca6,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Colin_Powell_0179_to_Donald_Rumsfeld_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,2,1,Colin_Powell,2,1,True,False,True,0.993309736251831,0.002359396545216441,0.9925036430358887,0.006934305999948265,ok
atk_bf4f5538e926,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Colin_Powell_0185_to_Donald_Rumsfeld_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,2,1,Colin_Powell,2,1,True,False,True,0.9961920976638794,0.011687511578202248,0.9697876572608948,0.007198769999831711,ok
atk_ced510231a3e,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Colin_Powell_0189_to_Donald_Rumsfeld_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,2,1,Colin_Powell,2,1,True,False,True,0.9994851350784302,0.003227780107408762,0.9906609654426575,0.006991296999785845,ok
atk_de04ba6ab7c7,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Colin_Powell_0190_to_Donald_Rumsfeld_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,2,1,Colin_Powell,2,1,True,False,True,0.9986488223075868,0.027170099318027496,0.9587687253952026,0.006880654000269715,ok
atk_95728d59d81f,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Colin_Powell_0207_to_Donald_Rumsfeld_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,2,1,Colin_Powell,2,1,True,False,True,0.9896780252456664,0.002361665014177561,0.9942943453788757,0.006913072999850556,ok
atk_7747ddc13d85,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Colin_Powell_0218_to_Donald_Rumsfeld_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,2,1,Colin_Powell,2,1,True,False,True,0.9999645948410034,0.006933010648936033,0.9690240621566772,0.00680968100004975,ok
atk_ab5cab0e8dbf,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Colin_Powell_0223_to_Donald_Rumsfeld_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,2,1,Colin_Powell,2,1,True,False,True,0.9994333386421204,0.0027851269114762545,0.9894819259643555,0.00715374499986865,ok
atk_2486d26ec75b,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Colin_Powell_0231_to_Donald_Rumsfeld_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,2,1,Colin_Powell,2,1,True,False,True,0.9996262788772584,0.00110024050809443,0.9952936768531799,0.00676303199998074,ok
atk_0ca9e5d87616,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Donald_Rumsfeld_0002_to_George_W_Bush_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,3,2,Donald_Rumsfeld,3,2,True,False,True,0.9998229146003724,0.001981502864509821,0.9961227774620056,0.010819940999681421,ok
atk_db395bd4ecdf,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Donald_Rumsfeld_0006_to_George_W_Bush_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,3,2,Donald_Rumsfeld,3,2,True,False,True,0.999946355819702,0.0033107472117990255,0.9917575716972351,0.011896564999915427,ok
atk_179cc8538355,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Donald_Rumsfeld_0014_to_George_W_Bush_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,3,2,Donald_Rumsfeld,3,2,True,False,True,0.9999939203262328,0.008564473129808903,0.9809356927871704,0.01196437299995523,ok
atk_8ca9f2fb2771,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Donald_Rumsfeld_0017_to_George_W_Bush_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,3,2,Donald_Rumsfeld,3,2,True,False,True,0.9997344613075256,0.0015711277956143022,0.9954894185066223,0.009013393999794062,ok
atk_ceef7eca36a2,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Donald_Rumsfeld_0038_to_George_W_Bush_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,3,2,Donald_Rumsfeld,3,2,True,False,True,0.9999995231628418,0.002730273874476552,0.9930219054222107,0.007183886000348139,ok
atk_62427759bbad,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Donald_Rumsfeld_0061_to_George_W_Bush_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,3,2,Donald_Rumsfeld,3,2,True,False,True,0.9999531507492064,0.0010954478057101369,0.997261643409729,0.006848176999938005,ok
atk_4c8a7e10b519,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Donald_Rumsfeld_0062_to_George_W_Bush_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,3,2,Donald_Rumsfeld,3,2,True,False,True,0.9999648332595824,0.0052366070449352264,0.9889271259307861,0.006803474000207643,ok
atk_945627116073,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Donald_Rumsfeld_0063_to_George_W_Bush_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,3,2,Donald_Rumsfeld,3,2,True,False,True,0.999891757965088,0.0038299276493489742,0.9887089133262634,0.006657213999915257,ok
atk_78675e001019,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Donald_Rumsfeld_0071_to_George_W_Bush_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,3,2,Donald_Rumsfeld,3,2,True,False,True,0.9999024868011476,0.001769968424923718,0.995220959186554,0.006732585999998264,ok
atk_b1542c65092a,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Donald_Rumsfeld_0074_to_George_W_Bush_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,3,2,Donald_Rumsfeld,3,2,True,False,True,0.999977707862854,0.002797522582113743,0.9921332597732544,0.006719013000292762,ok
atk_68c52f09dd4f,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Donald_Rumsfeld_0082_to_George_W_Bush_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,3,2,Donald_Rumsfeld,3,2,True,False,True,0.9998810291290284,0.005834795068949461,0.9804301261901855,0.006907962999775918,ok
atk_6da36d501e47,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Donald_Rumsfeld_0090_to_George_W_Bush_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,3,2,Donald_Rumsfeld,3,2,True,False,True,0.9999350309371948,0.005334075074642897,0.9865198135375977,0.006912013999681221,ok
atk_c25544769092,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Donald_Rumsfeld_0091_to_George_W_Bush_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,3,2,Donald_Rumsfeld,3,2,True,False,True,0.9999632835388184,0.005625505466014147,0.9856588244438171,0.007101073999820073,ok
atk_0f6885dd9a6f,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/Donald_Rumsfeld_0097_to_George_W_Bush_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,3,2,Donald_Rumsfeld,3,2,True,False,True,0.9994076490402222,0.0030074927490204573,0.9919730424880981,0.006773812999654183,ok
atk_12d50313dc92,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0004_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9967441558837892,0.000475861452287063,0.9985625147819519,0.0076249999997344275,ok
atk_e193b8e4331b,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0023_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.913657546043396,0.0024589698296040297,0.9895143508911133,0.007299621999663941,ok
atk_24fc8e14e260,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0024_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9944581985473632,0.0014757654862478375,0.9959964752197266,0.007513169000048947,ok
atk_04d3fbc7d0ad,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0026_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9976525902748108,0.0003896531125064939,0.9990386962890625,0.007249413999943499,ok
atk_e38be097d990,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0028_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9804538488388062,0.00043635637848638,0.9966118931770325,0.007045410000046104,ok
atk_34d3d9633b9a,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0031_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9997666478157043,0.0004504723474383354,0.9993541836738586,0.006937466000181303,ok
atk_663dc1710ee3,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0033_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9467048645019532,3.655944601632655e-05,0.999873161315918,0.007533002999934979,ok
atk_350481cb0d52,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0036_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9821248054504396,0.00016632003826089203,0.9993999004364014,0.007468587999937881,ok
atk_c87dbf5187a1,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0041_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9631735682487488,0.002327022375538945,0.992874264717102,0.00705582399996274,ok
atk_77a6bb3450f7,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0048_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9754315614700316,0.009805640205740929,0.9317085146903992,0.006923626000116201,ok
atk_2c834f4ddd63,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0050_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9832127690315248,0.0034410329535603523,0.9941380023956299,0.007408521999877848,ok
atk_2f1eb1ece305,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0052_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9479165077209472,0.00192588334903121,0.990019679069519,0.007339877000049455,ok
atk_b2c83730a320,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0053_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.997752606868744,3.1454972486244515e-05,0.9998334646224976,0.007279461000052834,ok
atk_63d92729c306,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0064_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.985267162322998,4.22956763941329e-05,0.9998682737350464,0.007249628999943525,ok
atk_69ce92af2c3a,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0080_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9879214763641356,6.872644007671624e-05,0.999769389629364,0.01016022499970859,ok
atk_1b067aee8af0,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0082_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9907061457633972,0.000528619741089642,0.9991722106933594,0.009745275999648584,ok
atk_02f4fdd38a1f,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0090_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9941726326942444,0.007897531613707542,0.9855839014053345,0.007098620999840932,ok
atk_baa764a51eca,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0096_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9942071437835692,0.0025429867673665285,0.9571566581726074,0.006782103999739775,ok
atk_07ec2aca1d47,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0099_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9918013215065002,5.809666618006304e-05,0.9998564720153809,0.0067441689998304355,ok
atk_c01cc801c82f,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0105_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.991685390472412,5.8898447605315596e-05,0.9998251795768738,0.006997541000146157,ok
atk_ce9c7543faa8,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0111_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9835988283157348,0.00026308532687835395,0.9993434548377991,0.006888290000006236,ok
atk_b7aa1a6d441d,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0115_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9745513796806335,8.629247167846188e-05,0.9996365308761597,0.006762291000086407,ok
atk_196a0203dac1,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0117_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.931881308555603,0.0010232093045488,0.9910785555839539,0.006929771000159235,ok
atk_e3928f713a8e,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0120_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9886431097984314,0.0007139321533031762,0.9959709048271179,0.006894844999806082,ok
atk_aed05fc944b1,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0136_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9574482440948486,0.0002452838234603405,0.9992340803146362,0.006872744999782299,ok
atk_82e7d7b17a20,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0149_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.986586093902588,3.1367657356895506e-05,0.9999041557312012,0.008014236999770219,ok
atk_177929280e93,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0151_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.999702513217926,0.0005375887849368155,0.9985756874084473,0.007427488999837806,ok
atk_a4b62f5d9c70,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0173_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9610711932182312,6.674160249531269e-05,0.999769389629364,0.007604936000007001,ok
atk_025404d8e69e,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0175_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9772570133209229,0.0002112912043230608,0.9991738200187683,0.007213463999960368,ok
atk_8313fe74e922,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0177_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9978825449943542,0.00013151339953765273,0.9997239708900452,0.0070914950001679244,ok
atk_17f2bdf1ddba,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0184_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9873091578483582,0.0003311414329800755,0.9990955591201782,0.006946940000034374,ok
atk_fd2ebbc583d6,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0186_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9877194166183472,0.0022562050726264715,0.9788249135017395,0.007663400999717851,ok
atk_841cbd6a5718,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0194_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.992683470249176,7.494181772926822e-05,0.9998177886009216,0.00872618599987618,ok
atk_7e6330cdce82,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0195_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9908661246299744,0.0005184439942240715,0.9982025623321533,0.007200791000286699,ok
atk_d057483967b7,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0204_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9849350452423096,0.0012939362786710262,0.9974902868270874,0.007041918000140868,ok
atk_fc0a3569b62c,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0217_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.951756238937378,0.00014887136057950556,0.9996563196182251,0.0070041460003267275,ok
atk_223ce6c824e5,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0224_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9846641421318054,0.00015387681196443737,0.9991683959960938,0.007086255000103847,ok
atk_15b410a8df7e,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0226_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9945618510246276,4.5995995606062934e-05,0.9998658895492554,0.0068853239999953075,ok
atk_d25acf3ecdc4,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0229_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9844565987586976,9.76882001850754e-05,0.9997602105140686,0.0069477479996749025,ok
atk_380c99020cfe,pgd,targeted_pgd,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/pgd_face/images/George_W_Bush_0233_to_Gerhard_Schroeder_eps0.030_a0.003_s10.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.9980740547180176,0.00011703312338795513,0.999268114566803,0.007164291999743,ok
